ChapterNum,Title,Title,Para,Para,ParaShifted,CharacterCountDifference,LevenshteinDistance,AboveLevCharThreshold
CH84760,CH84760 Appeal Against A Penalty,CH84760 Appeal Against A Penalty,You must check the date from which these rules apply for the tax or duty you are dealing with. See CH81011 for full details.,You must check the date from which these rules apply for the tax or duty you are dealing with. See  You must check the date from which these rules apply for the tax or duty you are dealing with. See for full details.,False,92,127,True
CTM36505,CTM36505 Introduction,CTM36505 Introduction,computation of tax liability of company members (CTA09/PART17): see CTM36510 to CTM36540;,"computation of tax liability of company members (CTA09/PART17): see [ Companies may form partnerships with other legal persons including individuals, other companies and trustees. For tax purposes, a ‘company partnership’ is a partnership in which at least one member is a company.",False,192,219,True
CTM36505,CTM36505 Introduction,CTM36505 Introduction,computation of tax liability of members who are individuals: see BIM72200 onwards;,Each company member liable to UK CT is required to include in its CTSA return the share of profits it derives from the partnership.,False,49,138,True
CTM36505,CTM36505 Introduction,CTM36505 Introduction,limited partnerships: see CTM36550 and BIM82101;,In partnership return context the term ‘CT partnership’ is used to describe a partnership all of whose members are within the charge to CT.,False,91,143,True
CTM36505,CTM36505 Introduction,CTM36505 Introduction,limited liability partnerships: see CTM36550 and BIM82110;,For guidance on:,False,42,56,True
CTM36505,CTM36505 Introduction,CTM36505 Introduction,"restriction of the losses of limited partners and LLP partners (ITA07/S117 and CTA10/S56CTA10): CTM36550, BIM82105 and BIM82135;",the nature and conduct of partnerships generally: see BIM82000 onwards;,False,57,113,True
CTM36505,CTM36505 Introduction,CTM36505 Introduction,investment partnerships: see CTM36560 and CTM36570;,computation of tax liability of company members (CTA09/PART17): see](https://www.gov.uk/hmrc-internal-manuals/company-taxation-manual/ctm36510) to CTM36540;,False,105,153,True
CTM36505,CTM36505 Introduction,CTM36505 Introduction,CG of partners (TCGA92/S59): see CG27000 onwards;,computation of tax liability of members who are individuals: see BIM72200 onwards;,False,33,55,True
CTM36505,CTM36505 Introduction,CTM36505 Introduction,foreign partnerships with company members: see CTM02130;,"limited partnerships: see [ Companies may form partnerships with other legal persons including individuals, other companies and trustees. For tax purposes, a ‘company partnership’ is a partnership in which at least one member is a company.",False,183,252,True
CTM36505,CTM36505 Introduction,CTM36505 Introduction,arrangements for transferring relief between partners (ICTA88/S116): see CTM36590;,Each company member liable to UK CT is required to include in its CTSA return the share of profits it derives from the partnership.,False,49,142,True
CTM48520,CTM48520 Interest Distributions,CTM48520 Interest Distributions,"Except as explained below, companies and other specified participants (see CTM48600 onwards) receive interest distributions without deduction of tax and are, consequently, treated as receiving a gross amount of yearly interest. This is treated as a loan relationship credit.","Except as explained below, companies and other specified participants (see Except as explained below, companies and other specified participants (see onwards) receive interest distributions without deduction of tax and are, consequently, treated as receiving a gross amount of yearly interest. This is treated as a loan relationship credit.",False,66,74,True
CTM80165,CTM80165 Groups: Overview Of The Arrangements Rules,CTM80165 Groups: Overview Of The Arrangements Rules,There is further guidance on HMRC’s treatment of certain circumstances that may lead to ‘arrangements’ in SP3/93 (see also CTM80205).,There is further guidance on HMRC’s treatment of certain circumstances that may lead to ‘arrangements’ in SP3/93 {#} (see also CTM80205).,False,4,4,False
CTM80205,CTM80205 Groups: HMRC’S Approach To “Arrangements” - SP3/93 And ESC C10,CTM80205 Groups: HMRC’S Approach To “Arrangements” - SP3/93 And ESC C10,"SP3/93 sets out the way HMRC interprets the legislation involving ‘arrangements’ and ‘option arrangements’. CTA10/S173 is about ‘option arrangements’, and there is guidance on this at CTM81090, it has significance for all grouping tests that depend on measuring entitlements to profits and to assets in a winding up. The guidance on this is at CTM81000 onwards.","SP3/93 {#} sets out the way HMRC interprets the legislation involving ‘arrangements’ and ‘option arrangements’. CTA10/S173 is about ‘option arrangements’, and there is guidance on this at CTM81090, it has significance for all grouping tests that depend on measuring entitlements to profits and to assets in a winding up. The guidance on this is at CTM81000 onwards.",False,4,4,False
CTM80205,CTM80205 Groups: HMRC’S Approach To “Arrangements” - SP3/93 And ESC C10,CTM80205 Groups: HMRC’S Approach To “Arrangements” - SP3/93 And ESC C10,"For arrangements entered into in accounting periods ending before 1 March 2012 SP3/93 should be considered in conjunction with ESC C10. ESC C10 was enacted into legislation in 2012, so for arrangements entered into in accounting periods ending on or after this date CTA10/S155A and CTA10/S155B exclude certain commercial arrangements from falling within S154(3) and S155(3) (CTM80185).","For arrangements entered into in accounting periods ending before 1 March 2012 SP3/93 should be considered in conjunction with ESC C10 {#}. ESC C10 was enacted into legislation in 2012, so for arrangements entered into in accounting periods ending on or after this date CTA10/S155A and CTA10/S155B exclude certain commercial arrangements from falling within S154(3) and S155(3) (CTM80185).",False,4,4,False
CTM80330,CTM80330 Groups: UK Permanent Establishment Of Non-Resident Company - Tax Relief In A Foreign Jurisdiction - Credit And Exemption Countries,CTM80330 Groups: UK Permanent Establishment Of Non-Resident Company - Tax Relief In A Foreign Jurisdiction - Credit And Exemption Countries,##,## {#IDAIQFQI},False,12,12,True
CTM80335,CTM80335 Groups: UK Permanent Establishment Of Non-Resident Company - Clawing Back Group Relief For Losses Relieved In Foreign Jurisdiction For An EEA Resident Company,CTM80335 Groups: UK Permanent Establishment Of Non-Resident Company - Clawing Back Group Relief For Losses Relieved In Foreign Jurisdiction For An EEA Resident Company,##,## {#IDAFSFQI},False,12,12,True
CTM80535,CTM80535 90% Subsidiary,CTM80535 90% Subsidiary,"any profits available for distribution to equity holders of the subsidiary company,and The detailed rules in the second bullet above are in CTA10/Part 5/Chapter 6. The description of how these apply is in CTM81000 onwards.Where the conditions above are not met for part of an accounting period (during which there is otherwise a consortium relationship) that period of interruption is excluded from the calculation under CTA10/Ss138 to 142 of the amounts available for claim or surrender in the overlapping period (CTM80225).","any profits available for distribution to equity holders of the subsidiary company,andThe detailed rules in the second bullet above are in CTA10/Part 5/Chapter 6. The description of how these apply is in CTM81000 onwards.Where the conditions above are not met for part of an accounting period (during which there is otherwise a consortium relationship) that period of interruption is excluded from the calculation under CTA10/Ss138 to 142 of the amounts available for claim or surrender in the overlapping period (CTM80225).",False,1,1,False
CTM81040,CTM81040 Equity Holders - Subsidiary Assets Available To,CTM81040 Equity Holders - Subsidiary Assets Available To,"any excess of:For the purpose of ICTA88/SCH18/PARA3 (1)(a) (first bullet above), you should regard the amount repayable to fixed rate preference shareholders (CTM81010[]()fixed rate preference shares) as a liability which is not a liability to equity holders as such. But, if the fixed rate preference shareholder is an equity holder under ICTA88/SCH18/PARA1 (6) - CTM81025, then you do treat the amount repayable as a liability to an equity holder as such.There is guidance at CTM81055 on the computation of ‘the total amount of the assets’ for the purposes of ICTA88/SCH18/PARA3 (1)(a) where the subsidiary has made a loan to, or acquired shares in, an equity holder, or any person connected with the equity holder.ExampleCompany M’s balance sheet at 31 December 1995 looks like this:The loan of £40,000 was made by the principal shareholder, Mrs OM. The loan carries interest at 5% and is made on terms that she can convert the loan into ordinary shares at par. This is not, therefore, a ‘normal commercial loan’ for the purpose of ICTA88/SCH18/PARA1 (5) (CTM81010 ‘normal commercial loan’).Mr PM, who is Mrs OM’s husband, owns the 10,000 5% preference shares. He paid £10,000 cash for them in 1989. The shares carry rights to a fixed dividend of 5% each year, and to repayment at £1 each in 2001. They have no other rights. These are, therefore fixed rate preference shares for the purpose of ICTA88/SCH18/PARA1 (3) (CTM81010 ‘fixed rate preference shares’).For the purpose of arriving at the ‘assets available for distribution to equity holders on a winding-up’ in ICTA88/S413 (7)(b):The ‘assets available for distribution to equity holders’ are, therefore, £165,000. This is calculated as follows","any excess of:For the purpose of ICTA88/SCH18/PARA3 (1)(a) (first bullet above), you should regard the amount repayable to fixed rate preference shareholders (CTM81010 {#}fixed rate preference shares) as a liability which is not a liability to equity holders as such. But, if the fixed rate preference shareholder is an equity holder under ICTA88/SCH18/PARA1 (6) - CTM81025, then you do treat the amount repayable as a liability to an equity holder as such.There is guidance at CTM81055 on the computation of ‘the total amount of the assets’ for the purposes of ICTA88/SCH18/PARA3 (1)(a) where the subsidiary has made a loan to, or acquired shares in, an equity holder, or any person connected with the equity holder.ExampleCompany M’s balance sheet at 31 December 1995 looks like this:The loan of £40,000 was made by the principal shareholder, Mrs OM. The loan carries interest at 5% and is made on terms that she can convert the loan into ordinary shares at par. This is not, therefore, a ‘normal commercial loan’ for the purpose of ICTA88/SCH18/PARA1 (5) (CTM81010 ‘normal commercial loan’).Mr PM, who is Mrs OM’s husband, owns the 10,000 5% preference shares. He paid £10,000 cash for them in 1989. The shares carry rights to a fixed dividend of 5% each year, and to repayment at £1 each in 2001. They have no other rights. These are, therefore fixed rate preference shares for the purpose of ICTA88/SCH18/PARA1 (3) (CTM81010 ‘fixed rate preference shares’).For the purpose of arriving at the ‘assets available for distribution to equity holders on a winding-up’ in ICTA88/S413 (7)(b):The ‘assets available for distribution to equity holders’ are, therefore, £165,000. This is calculated as follows",False,0,4,False
