ChapterNumber,CharCountDiff,LevDistance,Link,ParaBreakdown,Title
CFM72620,0.0,2.0,View changes,"[[['t4', 116, '5800.0%']]]",CFM72620 Securitisation: Periods Beginning On Or After 1 January 2007: Modifications To Commencement And Cessation Rules
CFM72650,0.0,2.0,View changes,"[[['t1', 443, '22150.0%']]]",CFM72650 Securitisation: Periods Beginning On Or After 1 January 2007: The Regulations: Modifications To Other Tax Rules: Capital Assets
CFM73160,0.0,2.0,View changes,[[]],CFM73160 Finance Charges
CFM73240,0.0,2.0,View changes,[[]],CFM73240 Partnership Finance Charges
CFM74310,0.0,2.0,View changes,"[[['t4', 215, '10750.0%']]]",CFM74310 Introduction
CFM74320,0.0,2.0,View changes,"[[['t14', 148, '7400.0%']]]",CFM74320 Taxation
CFM74330,0.0,2.0,View changes,"[[['t6', 9, '450.0%']]]",CFM74330 Unallowable Purpose
CFM74430,0.0,2.0,View changes,"[[['t6', 215, '10750.0%']]]",CFM74430 Payments Made On Or After 1 January 2014: Introduction
CFM76040,0.0,2.0,View changes,[[]],CFM76040 Transition To IAS: Cases Where There Is No Prior Period Adjustment: Meaning Of ‘Carrying Value’
CFM77510,0.0,2.0,View changes,[[]],CFM77510 Schemes: Overview
CFM80020,0.0,2.0,View changes,[[]],CFM80020 Loan Relationships: Quick Guide To Converting From FA 1996 To CTA 2009
CFM80130,0.0,2.0,View changes,"[[['t4', 29, '1450.0%']]]",CFM80130 Meaning Of Generally Accepted Accounting Practice
CFM80230,0.0,2.0,View changes,"[[['t13', 19, '950.0%']]]",CFM80230 Accruals Basis: Authorised Arrangements For Bad Debt: ‘Bad Debt Relief’
CFM81020,0.0,2.0,View changes,[[]],CFM81020 Consequences Of Connection
CFM81030,0.0,2.0,View changes,[[]],CFM81030 Connection Through Control
CFM81070,0.0,2.0,View changes,[[]],CFM81070 Late Interest And Discounted Securities
CFM81350,0.0,2.0,View changes,"[[['t2', 9, '450.0%']]]",CFM81350 Relevant Net Debit
CFM82110,0.0,2.0,View changes,"[[['t5', 25, '1250.0%']]]",CFM82110 Convertibles Pre 2005: Introduction
CFM82120,0.0,2.0,View changes,"[[['t6', 41, '2050.0%']]]",CFM82120 Convertibles Pre 2005: What Are Convertibles
CFM82290,0.0,2.0,View changes,"[[['t13', 10, '500.0%']]]",CFM82290 Convertibles Pre 2005: Ceasing To Qualify
CFM83200,0.0,2.0,View changes,"[[['t11', 10, '500.0%']]]",CFM83200 Transitional Provisions: Para 4A Examples
CFM84020,0.0,2.0,View changes,"[[['t6', 10, '500.0%']]]",CFM84020 GAAP
CFM90170,0.0,2.0,View changes,"[[['t8', 13, '650.0%']]]",CFM90170 Overview: Commencement
CFM90240,0.0,2.0,View changes,"[[['t1', 119, '5950.0%'], ['t3', 15, '750.0%'], ['t4', 11, '550.0%']]]",CFM90240 Relevant Group Companies
CFM90250,0.0,2.0,View changes,"[[['t1', 10, '500.0%']]]",CFM90250 UK Group Companies
CFM90410,0.0,2.0,View changes,"[[['t8', 81, '4050.0%']]]",CFM90410 Introduction
CFM90430,0.0,2.0,View changes,"[[['t1', 191, '9550.0%'], ['t3', 384, '19200.0%']]]",CFM90430 The Importance Of Accounting Policies
CFM90470,0.0,2.0,View changes,"[[['t1', 173, '8650.0%']]]",CFM90470 Deriving Amounts From Consolidated Financial Statements
CFM90630,0.0,2.0,View changes,"[[['t2', 91, '4550.0%'], ['t3', 247, '12350.0%']]]",CFM90630 UK Net Debt Derived From Financial Statements Of Group Companies
CFM90710,0.0,2.0,View changes,"[[['t12', 18, '900.0%']]]",CFM90710 Definition Of Relevant Liabilities - Short And Long Term Borrowings
CFM90720,0.0,2.0,View changes,"[[['t22', 18, '900.0%']]]",CFM90720 Definition Of Relevant Assets
CFM90820,0.0,2.0,View changes,"[[['t4', 52, '2600.0%'], ['t5', 113, '5650.0%'], ['t6', 126, '6300.0%']]]",CFM90820 Qualification Test Based On Income From Business Activities
CFM90830,0.0,2.0,View changes,"[[['t1', 10, '500.0%'], ['t2', 186, '9300.0%']]]",CFM90830 Qualification Based On Business Activities Of The Worldwide Group Or The Group Companies
CFM90840,0.0,2.0,View changes,"[[['t2', 121, '6050.0%']]]",CFM90840 Qualification Affected By Losses On Activities Normally Reported On A Net Basis
CFM90870,0.0,2.0,View changes,"[[['t4', 10, '500.0%']]]",CFM90870 Qualifying Activities
CFM90940,0.0,2.0,View changes,"[[['t7', 104, '5200.0%']]]",CFM90940 Trading Income Of A Worldwide Group
CFM91010,0.0,2.0,View changes,"[[['t4', 9, '450.0%']]]",CFM91010 Introduction
CFM91030,0.0,2.0,View changes,"[[['t16', 9, '450.0%']]]",CFM91030 Financing Expense Amounts Of A Relevant Group Company
CFM91070,0.0,2.0,View changes,"[[['t1', 11, '550.0%']]]",CFM91070 Embedded Derivatives
CFM91110,0.0,2.0,View changes,"[[['t1', 174, '8700.0%'], ['t2', 53, '2650.0%']]]",CFM91110 Calculation Of Disallowance
CFM91210,0.0,2.0,View changes,"[[['t4', 89, '4450.0%']]]",CFM91210 Introduction
CFM91220,0.0,2.0,View changes,"[[['t6', 9, '450.0%']]]",CFM91220 Tested Income Amount
CFM91230,0.0,2.0,View changes,"[[['t13', 9, '450.0%']]]",CFM91230 Financing Income Of A UK Group Company
CFM91240,0.0,2.0,View changes,"[[['t1', 95, '4750.0%']]]",CFM91240 De Minimis Amount
CFM91310,0.0,1.0,View changes,"[[['t6', 17, '1700.0%'], ['t7', 17, '1700.0%'], ['t8', 17, '1700.0%']]]",CFM91310 Outline
CFM91320,0.0,1.0,View changes,"[[['t2', 76, '7600.0%']]]",CFM91320 Time Limit
CFM91340,0.0,1.0,View changes,"[[['t3', 269, '26900.0%']]]",CFM91340 Which Group Companies Should Be Included
CFM91420,0.0,2.0,View changes,"[[['t2', 9, '450.0%']]]",CFM91420 Appointing An Authorised Company For Allocating Disallowances
CFM91430,0.0,2.0,View changes,"[[['t2', 9, '450.0%']]]",CFM91430 Appointment Of An Authorised Company For Allocating Exemptions
CFM91440,0.0,2.0,View changes,"[[['t6', 10, '500.0%']]]",CFM91440 Acting On Behalf Of Group Companies
CFM91450,0.0,2.0,View changes,"[[['t2', 278, '13900.0%']]]",CFM91450 Appointment To Cover Both Statements
CFM91470,0.0,2.0,View changes,"[[['t5', 9, '450.0%']]]",CFM91470 Initial Appointment And Continued Effect
CFM91480,0.0,2.0,View changes,"[[['t4', 202, '10100.0%']]]",CFM91480 Revocation
CFM91610,0.0,2.0,View changes,"[[['t3', 156, '7800.0%']]]",CFM91610 Outline For Disallowance Statements
CFM91690,0.0,2.0,View changes,"[[['t2', 9, '450.0%']]]",CFM91690 Submission Of Revised Statement
CFM92010,0.0,2.0,View changes,"[[['t5', 45, '2250.0%'], ['t11', 9, '450.0%']]]",CFM92010 Intra-Group Short-Term Debt: Introduction
CFM92020,0.0,2.0,View changes,[[]],CFM92020 Intra-Group Short-Term Debt: Excluding Finance Expenses
CFM92050,0.0,2.0,View changes,[[]],CFM92050 Intra-Group Short-Term Debt: What Is A Short-Term Finance Arrangement?
CFM92240,0.0,2.0,View changes,"[[['t2', 471, '23550.0%']]]",CFM92240 Management Expenses
CFM92485,0.0,2.0,View changes,"[[['t1', 9, '450.0%']]]",CFM92485 The DDS Mismatches
CFM92510,0.0,1.0,View changes,"[[['t6', 9, '900.0%']]]",CFM92510 Introduction
CFM92520,0.0,1.0,View changes,"[[['t5', 18, '1800.0%'], ['t14', 9, '900.0%']]]",CFM92520 Exemption For Group Treasury Companies
CFM92530,0.0,1.0,View changes,"[[['t1', 9, '900.0%']]]",CFM92530 Group Treasury Companies: Periods Of Account Beginning Before11 December 2012
CFM92570,0.0,2.0,View changes,[[]],CFM92570 Charities
CFM92725,0.0,2.0,View changes,"[[['t12', 516, '25800.0%']]]",CFM92725 Debt Cap: Anti-Avoidance Rules: Main Rules: Calculating The Counterfactual
CFM92738,0.0,2.0,View changes,[[]],CFM92738 Debt Cap: Anti-Avoidance Rules: Main Rules: Excluded Schemes: De Minimis Amount
CFM92820,0.0,2.0,View changes,"[[['t16', 55, '2750.0%']]]",CFM92820 Financing Income Amounts Potentially Involved
CFM92830,0.0,2.0,View changes,"[[['t7', 59, '2950.0%']]]",CFM92830 Priority Of Application
CFM93010,0.0,2.0,View changes,"[[['t5', 10, '500.0%']]]",CFM93010 Deduction Of Tax
CFM95000,31.0,33.0,View changes,[[]],CFM95000 Interest Restriction
CFM95200,430.0,432.0,View changes,[[]],CFM95200 Interest Restriction: Core Rules
CFM95210,25.0,27.0,View changes,[[]],CFM95210 Rules: Summary Of The Rules - The Company And The Group
CFM95600,787.0,790.0,View changes,[[]],CFM95600 Interest Restriction: Tax-Interest
CFM96820,316.0,318.0,View changes,[[]],CFM96820 Ventures: Interest Allowance (Consolidated Partnerships) Election
CFM96850,240.0,242.0,View changes,[[]],CFM96850 Ventures: Group Ratio (Blended) Election
CFM96910,387.0,389.0,View changes,[[]],CFM96910 Ventures: Qualifying Infastructure Company JV
CFM97100,2010.0,2039.0,View changes,[[]],CFM97100 Interest Restriction: Public Infrastructure
CFM97500,203.0,205.0,View changes,[[]],CFM97500 Interest Restriction: Banking And Insurance Groups
CFM97700,390.0,392.0,View changes,[[]],CFM97700 Interest Restriction: Property And Reits
CFM97800,150.0,173.0,View changes,[[]],CFM97800 Interest Restriction: Leasing
CFM97900,93.0,95.0,View changes,[[]],CFM97900 Interest Restriction: Special Regimes
CFM98000,99.0,101.0,View changes,[[]],CFM98000 Interest Restriction: Anti-Avoidance
CFM98200,303.0,306.0,View changes,[[]],CFM98200 Interest Restriction: Carry Forward Rules
CFM98300,288.0,291.0,View changes,[[]],CFM98300 Interest Restriction: Commencement Rules
CFM98400,62.0,69.0,View changes,[[]],CFM98400 Interest Restriction: Administration
CFM98420,332.0,335.0,View changes,[[]],CFM98420 Administration: Reporting Requirements
CFM98630,1017.0,1020.0,View changes,[[]],CFM98630 Administration: UK Group Company
CFM98720,1694.0,1695.0,View changes,[[]],CFM98720 Administration: Enquiry Procedure
CFM98890,964.0,966.0,View changes,[[]],CFM98890 Administration: Record Retention And Information Powers
CFM98980,1440.0,1442.0,View changes,[[]],CFM98980 Administration: Penalties
CG-APP1,1.0,5.0,View changes,[[]],CG-APP1 Abbreviations Used By Shares And Assets Valuation
CG-APP11,1.0,5.0,View changes,[[]],"CG-APP11 Meaning Of Ordinary Share Capital (Published As Revenue & Customs Brief 87/09, January 2010)"
CG-APP4,1.0,5.0,View changes,[[]],CG-APP4 Inheritance Tax
CG-APP8,1.0,6.0,View changes,[[]],CG-APP8 HMRC Guidance On Avoidance Through The Creation And Use Of Capital Losses By Companies
CG-APP9,1.0,7.0,View changes,[[]],CG-APP9 Capital Gains Tax: Avoidance Through The Creation And Use Of Capital Losses
CG14480P,0.0,2.0,View changes,[[]],CG14480 Capital Gains Manual: Computation: Consideration For Disposal: Contents
CG14541,0.0,1.0,View changes,[[]],CG14541 Market Value Rule: At Arm's Length
CG14543,0.0,3.0,View changes,[[]],CG14543 Market Value Rule: Apply To Each Transaction
CG15800P,0.0,2.0,View changes,[[]],CG15800 Capital Gains Manual: Computation: Losses: Contents
CG15821,0.0,2.0,View changes,[[]],CG15821 Losses: Restriction Of Loss Relief: Non Domiciled Individuals
CG15831,0.0,2.0,View changes,[[]],CG15831 Losses: Investment In Unsuccessful Trading Companies
CG33000C,0.0,1.0,View changes,[[]],CG33000 Capital Gains Manual: Trusts And Capital Gains Tax: Contents
CG34300C,0.0,2.0,View changes,[[]],CG34300 Bare Trusts: Contents
CG35200C,0.0,3.0,View changes,[[]],CG35200 Tax Rates And Assessment And Procedures: Contents
CG37830P,0.0,2.0,View changes,[[]],CG37830 Appointment Or Advancement By Trustees: Practical Approach: Contents
CG37842,0.0,2.0,View changes,[[]],CG37842 Separate Settlements: General Comments
CG37844,0.0,2.0,View changes,[[]],CG37844 Separate Settlements: General Comments
CG37873,0.0,5.0,View changes,[[]],CG37873 Separate Settlements: Conventional Use Of Special Powers Of Appointment
CG37873P,0.0,4.0,View changes,[[]],CG37873 Conventional Use Of Special Powers Of Appointment: Contents
CG37875,0.0,4.0,View changes,[[]],CG37875 Separate Settlements: Intention Of Trustees
CG58013,141.0,214.0,View changes,"[[['t1', 146, '68.22%']]]",CG58013 Issue Of Shares/Debentures
CG58027,588.0,669.0,View changes,"[[['t1', 560, '83.71%']]]",CG58027 Amounts Brought Into Account By TCGA92/S48
CG58045,8092.0,9583.0,View changes,"[[['t1', 459, '4.79%'], ['t2', 367, '3.83%'], ['t3', 6, '0.06%'], ['t4', 66, '0.69%'], ['t5', 74, '0.77%']]]",CG58045 Example
CG58060,7632.0,7738.0,View changes,"[[['t1', 239, '3.09%'], ['t2', 137, '1.77%'], ['t3', 61, '0.79%']]]",CG58060 Rights Partially Qualify
CG58065,1312.0,12191.0,View changes,"[[['t1', 379, '3.11%'], ['t2', 188, '1.54%'], ['t3', 14, '0.11%'], ['t4', 18, '0.15%'], ['t5', 1, '0.01%'], ['t6', 5, '0.04%'], ['t7', 4, '0.03%'], ['t8', 181, '1.48%'], ['t9', 225, '1.85%'], ['t10', 296, '2.43%'], ['t11', 184, '1.51%'], ['t12', 172, '1.41%'], ['t13', 106, '0.87%'], ['t14', 26, '0.21%'], ['t15', 114, '0.94%'], ['t16', 52, '0.43%'], ['t17', 31, '0.25%'], ['t18', 107, '0.88%'], ['t19', 41, '0.34%'], ['t20', 206, '1.69%'], ['t21', 22, '0.18%'], ['t22', 140, '1.15%'], ['t23', 29, '0.24%'], ['t24', 108, '0.89%'], ['t25', 36, '0.3%'], ['t26', 292, '2.4%'], ['t27', 269, '2.21%'], ['t28', 221, '1.81%'], ['t29', 319, '2.62%'], ['t30', 49, '0.4%'], ['t31', 360, '2.95%'], ['t32', 107, '0.88%']]]",CG58065 TCGA92/S138A Does Not Apply: Example
CG58070,9545.0,9653.0,View changes,"[[['t1', 126, '1.31%'], ['t2', 137, '1.42%'], ['t3', 61, '0.63%']]]",CG58070 Right To Receive Qcbs
CG64555,1.0,7.0,View changes,"[[['t17', 3, '42.86%']]]",CG64555 Two Or More Residences: Job Related Accommodation
CG64650P,0.0,4.0,View changes,[[]],CG64650 Non-Residential Use And Letting: Contents
CG64716,0.0,4.0,View changes,[[]],"CG64716 Letting: Husband And Wife, Civil Partners, Trustees And Dependent Relatives"
CG64721,0.0,4.0,View changes,[[]],CG64721 Letting: Gain Arising By Reason Of Letting
CG77925,1.0,6.0,View changes,[[]],CG77925 Europe: Milk Quota: Compensation For Cuts In Quota:
CG77940,1.0,6.0,View changes,[[]],CG77940 Europe: Milk Quota: Miscellaneous Points
CG78110,1.0,6.0,View changes,[[]],CG78110 Europe: Grubbing Up Scheme: What This Guidance Is About
CG78120,1.0,6.0,View changes,[[]],CG78120 Europe: Fishing Quotas: Introduction
CG78300,1.0,6.0,View changes,[[]],Introduction
CG78300P,1.0,6.0,View changes,[[]],CG78300 Foreign Currency: Contents
CG78305,1.0,6.0,View changes,[[]],CG78305 Foreign Currency
CG78310,1.0,7.0,View changes,[[]],CG78310 Assets Acquired Or Sold For Currency
CG78315,1.0,5.0,View changes,[[]],CG78315 Personal Expenditure Of Individuals
CG78316,1.0,7.0,View changes,[[]],CG78316 Identification Of Disposals With Acquisitions
CG78320,1.0,5.0,View changes,[[]],CG78320 Foreign Currency Bank Accounts - Introduction
CG78321,1.0,5.0,View changes,[[]],CG78321 Foreign Currency Bank Accounts – Periods From 6 April 2012
CG78322,1.0,5.0,View changes,[[]],CG78322 Foreign Currency Bank Accounts – Periods Up To 5 April 2012
CG78323,1.0,5.0,View changes,[[]],CG78323 Foreign Currency Bank Accounts: Treatment Of Withdrawals And Debits – Periods Up To 5 April 2012
CG78324,1.0,5.0,View changes,[[]],CG78324 Foreign Currency Bank Accounts: Treatment Of Withdrawals And Debits: Position Before 6 April 2010
CG78325,1.0,5.0,View changes,[[]],CG78325 Foreign Currency Bank Accounts: Treatment Of Withdrawals And Debits For Individuals – SP10/84 For Periods Up To 5 April 2012
CG78327,1.0,6.0,View changes,[[]],CG78327 Foreign Currency Bank Accounts: Aggregation Of Debits And Credits – For Periods Up To 5 April 2012
CG78328,1.0,7.0,View changes,[[]],CG78328 Foreign Currency Bank Accounts: Aggregation Of Debits And Credits: Example For Periods Up To 5 April 2012
CG78334,1.0,5.0,View changes,[[]],CG78334 Debts In Currency Owing To Non-Domiciled Persons – For Periods Up To 5 April 2012
CG78335,1.0,7.0,View changes,[[]],CG78335 Foreign Currency Loans
CG78336,1.0,5.0,View changes,[[]],CG78336 Example
CG78400,1.0,5.0,View changes,[[]],CG78400 Exchange Control
CG78401,1.0,5.0,View changes,[[]],CG78401 Delayed Remittances
CG78402,1.0,5.0,View changes,[[]],CG78402 Time Limit
CG78403,1.0,5.0,View changes,[[]],CG78403 Assessment Of Deferred Gains
CG78405,1.0,5.0,View changes,[[]],CG78405 Amount Assessable
CG78406,1.0,6.0,View changes,[[]],CG78406 Treatment Of Currency
CG78407,1.0,7.0,View changes,[[]],CG78407 Claims
CG78408,1.0,4.0,View changes,[[]],CG78408 Example
CG78409,1.0,7.0,View changes,[[]],CG78409 Foreign Currency – Practical Considerations With Returns
CG99997,1.0,5.0,View changes,[[]],CG99997 Feedback
CG99998,1.0,5.0,View changes,[[]],CG99998 Technical Help For HMRC Staff
CG99999,1.0,5.0,View changes,[[]],CG99999 Other Guidance
CGAPP1P,1.0,5.0,View changes,[[]],CGAPP1 Appendices: Contents
CH11200,563.0,566.0,View changes,"[[['t5', 29, '5.12%'], ['t6', 85, '15.02%'], ['t7', 79, '13.96%'], ['t8', 59, '10.42%'], ['t9', 160, '28.27%'], ['t10', 87, '15.37%'], ['t11', 66, '11.66%'], ['t12', 76, '13.43%'], ['t13', 69, '12.19%'], ['t14', 59, '10.42%'], ['t15', 95, '16.78%'], ['t16', 63, '11.13%'], ['t17', 47, '8.3%'], ['t18', 32, '5.65%']]]","CH11200 Income Tax, Capital Gains Tax And Corporation Tax General Requirements"
CH12100,1418.0,1423.0,View changes,"[[['t11', 23, '1.62%'], ['t12', 81, '5.69%'], ['t13', 411, '28.88%'], ['t14', 79, '5.55%']]]",CH12100 What VAT: General
CH12400,0.0,4.0,View changes,[[]],CH12400 What VAT: Special Schemes
CH141140,0.0,3.0,View changes,"[[['t4', 9, '300.0%']]]",CH141140 Interest: General Rule - Examples
CH14200,689.0,696.0,View changes,"[[['t1', 1, '0.14%'], ['t2', 382, '54.89%'], ['t3', 154, '22.13%'], ['t4', 325, '46.7%'], ['t5', 173, '24.86%']]]",CH14200 Avoidance
CH142100,0.0,3.0,View changes,"[[['t2', 90, '3000.0%']]]",CH142100 Late Payment Overview
CH142200,0.0,3.0,View changes,[[]],CH142200 Special Provisions For Amount: Contents
CH142240,0.0,3.0,View changes,"[[['t3', 442, '14733.33%']]]",CH142240 Interest: Late Payment Interest: Special Provisions: Special Provisions For Amount: IT Payments On Account And Balancing Payments
CH142260,0.0,2.0,View changes,"[[['t27', 49, '2450.0%']]]",CH142260 Late Payment IT Payments On Account And Balancing Payments - Examples
CH142280,0.0,3.0,View changes,"[[['t2', 352, '11733.33%']]]",CH142280 Interest: Late Payment Interest: Special Provisions: Special Provisions For Amount: IT Payments On Account And Overpayments
CH142300,0.0,2.0,View changes,"[[['t13', 49, '2450.0%']]]",CH142300 IT Payments On Account And Overpayments - Example
CH143000,0.0,3.0,View changes,[[]],CH143000 Interest: Late Payment Interest: Special Provisions: Special Provisions For Start Dates: Contents
CH143020,0.0,3.0,View changes,"[[['t2', 51, '1700.0%']]]",CH143020 Overview
CH143040,0.0,3.0,View changes,"[[['t2', 411, '13700.0%']]]",CH143040 Interest: Late Payment Interest: Special Provisions: Special Provisions For Start Dates: Recovery Of Dividend Tax Credits Or Interest On That Payment
CH143240,0.0,3.0,View changes,"[[['t2', 27, '900.0%']]]",CH143240 Interest: Late Payment Interest: Special Provisions: Special Provisions For Start Dates: Amended Assessments And Discovery Assessments
CH143260,7700.0,7972.0,View changes,"[[['t12', 158, '1.98%'], ['t13', 244, '3.06%'], ['t14', 72, '0.9%'], ['t15', 131, '1.64%'], ['t16', 88, '1.1%'], ['t17', 103, '1.29%'], ['t18', 506, '6.35%'], ['t19', 135, '1.69%'], ['t20', 582, '7.3%'], ['t21', 159, '1.99%'], ['t22', 227, '2.85%'], ['t23', 79, '0.99%'], ['t24', 135, '1.69%']]]",CH143260 Amended Assessments And Discovery Assessments - Examples
CH143300,0.0,4.0,View changes,[[]],CH143300 Amounts Postponed Due To Appeal - Example
CH143340,0.0,3.0,View changes,[[]],CH143340 Over-Repayment Of Tax - Example
CH143360,0.0,3.0,View changes,"[[['t2', 180, '6000.0%'], ['t5', 13, '433.33%']]]",CH143360 Interest: Late Payment Interest: Special Provisions: Special Provisions For Start Dates: Person Dies
CH14530,0.0,3.0,View changes,"[[['t8', 64, '2133.33%']]]","CH14530 Person Carrying On A Trade, Profession Or Business"
CH14550,83.0,196.0,View changes,[[]],"CH14550 Income Tax And Capital Gains Tax: Person Not Carrying On A Trade, Profession Or Business"
CH14600,0.0,4.0,View changes,"[[['t6', 70, '1750.0%']]]",CH14600 Corporation Tax
CH146040,0.0,2.0,View changes,"[[['t7', 57, '2850.0%']]]",CH146040 Interest: General Rule
CH14650,12001.0,12010.0,View changes,"[[['t13', 4, '0.03%'], ['t14', 303, '2.52%'], ['t15', 91, '0.76%'], ['t16', 61, '0.51%'], ['t17', 69, '0.57%'], ['t18', 74, '0.62%']]]",CH14650 Capital Gains Or Losses
CH14930,0.0,3.0,View changes,[[]],CH14930 Insurance Premium Tax
CH14950,0.0,3.0,View changes,[[]],"CH14950 Aggregates Levy, Climate Change Levy And Landfill Tax"
CH149930,0.0,4.0,View changes,"[[['t3', 13, '325.0%'], ['t11', 9, '225.0%'], ['t12', 9, '225.0%']]]",CH149930 Interest: Summary Of Special Provisions
CH149950,321.0,341.0,View changes,[[]],CH149950 Interest: Glossary
CH151200,0.0,3.0,View changes,"[[['t17', 9, '300.0%']]]",CH151200 How Penalties Apply To Different Tax Regimes
CH152700,929.0,946.0,View changes,"[[['t8', 51, '5.39%'], ['t9', 328, '34.67%'], ['t10', 191, '20.19%'], ['t11', 120, '12.68%'], ['t12', 119, '12.58%'], ['t13', 455, '48.1%'], ['t14', 178, '18.82%'], ['t15', 393, '41.54%'], ['t16', 189, '19.98%'], ['t17', 143, '15.12%'], ['t18', 105, '11.1%']]]",CH152700 Penalties: Monthly And Quarterly Tax Periods - Examples
