ChapterNumber,CharCountDiff,LevDistance,Link,ParaBreakdown,Title
CFM91030,0.0,2.0,View changes,[[]],CFM91030 Financing Expense Amounts Of A Relevant Group Company
CFM91070,0.0,2.0,View changes,[[]],CFM91070 Embedded Derivatives
CFM91110,0.0,2.0,View changes,[[]],CFM91110 Calculation Of Disallowance
CFM91210,0.0,2.0,View changes,[[]],CFM91210 Introduction
CFM91220,0.0,2.0,View changes,[[]],CFM91220 Tested Income Amount
CFM91230,0.0,2.0,View changes,[[]],CFM91230 Financing Income Of A UK Group Company
CFM91240,0.0,2.0,View changes,[[]],CFM91240 De Minimis Amount
CFM91310,0.0,1.0,View changes,[[]],CFM91310 Outline
CFM91320,0.0,1.0,View changes,[[]],CFM91320 Time Limit
CFM91340,0.0,1.0,View changes,[[]],CFM91340 Which Group Companies Should Be Included
CFM91420,0.0,2.0,View changes,[[]],CFM91420 Appointing An Authorised Company For Allocating Disallowances
CFM91430,0.0,2.0,View changes,[[]],CFM91430 Appointment Of An Authorised Company For Allocating Exemptions
CFM91440,0.0,2.0,View changes,[[]],CFM91440 Acting On Behalf Of Group Companies
CFM91450,0.0,2.0,View changes,[[]],CFM91450 Appointment To Cover Both Statements
CFM91470,0.0,2.0,View changes,[[]],CFM91470 Initial Appointment And Continued Effect
CFM91480,0.0,2.0,View changes,[[]],CFM91480 Revocation
CFM91610,0.0,2.0,View changes,[[]],CFM91610 Outline For Disallowance Statements
CFM91690,0.0,2.0,View changes,[[]],CFM91690 Submission Of Revised Statement
CFM92010,0.0,2.0,View changes,[[]],CFM92010 Intra-Group Short-Term Debt: Introduction
CFM92020,0.0,2.0,View changes,[[]],CFM92020 Intra-Group Short-Term Debt: Excluding Finance Expenses
CFM92050,0.0,2.0,View changes,[[]],CFM92050 Intra-Group Short-Term Debt: What Is A Short-Term Finance Arrangement?
CFM92240,0.0,2.0,View changes,[[]],CFM92240 Management Expenses
CFM92485,0.0,2.0,View changes,[[]],CFM92485 The DDS Mismatches
CFM92510,0.0,1.0,View changes,[[]],CFM92510 Introduction
CFM92520,0.0,1.0,View changes,[[]],CFM92520 Exemption For Group Treasury Companies
CFM92530,0.0,1.0,View changes,[[]],CFM92530 Group Treasury Companies: Periods Of Account Beginning Before11 December 2012
CFM92570,0.0,2.0,View changes,[[]],CFM92570 Charities
CFM92725,0.0,2.0,View changes,[[]],CFM92725 Debt Cap: Anti-Avoidance Rules: Main Rules: Calculating The Counterfactual
CFM92738,0.0,2.0,View changes,[[]],CFM92738 Debt Cap: Anti-Avoidance Rules: Main Rules: Excluded Schemes: De Minimis Amount
CFM92820,0.0,2.0,View changes,[[]],CFM92820 Financing Income Amounts Potentially Involved
CFM92830,0.0,2.0,View changes,[[]],CFM92830 Priority Of Application
CFM93010,0.0,2.0,View changes,[[]],CFM93010 Deduction Of Tax
CFM95000,31.0,33.0,View changes,"[[['t23', 33, '100.0%']]]",CFM95000 Interest Restriction
CFM95200,430.0,432.0,View changes,"[[['t3', 63, '14.58%'], ['t4', 46, '10.65%']]]",CFM95200 Interest Restriction: Core Rules
CFM95210,25.0,27.0,View changes,[[]],CFM95210 Rules: Summary Of The Rules - The Company And The Group
CFM95600,787.0,790.0,View changes,"[[['t2', 35, '4.43%'], ['t3', 61, '7.72%']]]",CFM95600 Interest Restriction: Tax-Interest
CFM96820,316.0,318.0,View changes,[[]],CFM96820 Ventures: Interest Allowance (Consolidated Partnerships) Election
CFM96850,240.0,242.0,View changes,[[]],CFM96850 Ventures: Group Ratio (Blended) Election
CFM96910,387.0,389.0,View changes,[[]],CFM96910 Ventures: Qualifying Infastructure Company JV
CFM97100,2010.0,2039.0,View changes,"[[['t2', 37, '1.81%'], ['t3', 64, '3.14%']]]",CFM97100 Interest Restriction: Public Infrastructure
CFM97500,203.0,205.0,View changes,"[[['t2', 51, '24.88%'], ['t3', 74, '36.1%']]]",CFM97500 Interest Restriction: Banking And Insurance Groups
CFM97700,390.0,392.0,View changes,"[[['t2', 40, '10.2%'], ['t3', 54, '13.78%']]]",CFM97700 Interest Restriction: Property And Reits
CFM97800,150.0,173.0,View changes,"[[['t2', 32, '18.5%'], ['t3', 44, '25.43%']]]",CFM97800 Interest Restriction: Leasing
CFM97900,93.0,95.0,View changes,[[]],CFM97900 Interest Restriction: Special Regimes
CFM98000,99.0,101.0,View changes,"[[['t2', 41, '40.59%'], ['t3', 53, '52.48%']]]",CFM98000 Interest Restriction: Anti-Avoidance
CFM98200,303.0,306.0,View changes,"[[['t2', 47, '15.36%'], ['t3', 41, '13.4%']]]",CFM98200 Interest Restriction: Carry Forward Rules
CFM98300,288.0,291.0,View changes,"[[['t2', 46, '15.81%'], ['t3', 54, '18.56%']]]",CFM98300 Interest Restriction: Commencement Rules
CFM98400,62.0,69.0,View changes,"[[['t2', 26, '37.68%'], ['t3', 22, '31.88%'], ['t4', 19, '27.54%'], ['t5', 54, '78.26%'], ['t6', 37, '53.62%'], ['t7', 29, '42.03%']]]",CFM98400 Interest Restriction: Administration
CFM98420,332.0,335.0,View changes,[[]],CFM98420 Administration: Reporting Requirements
CFM98630,1017.0,1020.0,View changes,[[]],CFM98630 Administration: UK Group Company
CFM98720,1694.0,1695.0,View changes,[[]],CFM98720 Administration: Enquiry Procedure
CFM98890,964.0,966.0,View changes,[[]],CFM98890 Administration: Record Retention And Information Powers
CFM98980,1440.0,1442.0,View changes,[[]],CFM98980 Administration: Penalties
CG-APP1,1.0,5.0,View changes,[[]],CG-APP1 Abbreviations Used By Shares And Assets Valuation
CG-APP11,1.0,5.0,View changes,[[]],"CG-APP11 Meaning Of Ordinary Share Capital (Published As Revenue & Customs Brief 87/09, January 2010)"
CG-APP4,1.0,5.0,View changes,[[]],CG-APP4 Inheritance Tax
CG-APP8,1.0,6.0,View changes,[[]],CG-APP8 HMRC Guidance On Avoidance Through The Creation And Use Of Capital Losses By Companies
CG-APP9,1.0,7.0,View changes,[[]],CG-APP9 Capital Gains Tax: Avoidance Through The Creation And Use Of Capital Losses
CG14480P,0.0,2.0,View changes,[[]],CG14480 Capital Gains Manual: Computation: Consideration For Disposal: Contents
CG14541,0.0,1.0,View changes,[[]],CG14541 Market Value Rule: At Arm's Length
CG14543,0.0,3.0,View changes,[[]],CG14543 Market Value Rule: Apply To Each Transaction
CG15800P,0.0,2.0,View changes,[[]],CG15800 Capital Gains Manual: Computation: Losses: Contents
CG15821,0.0,2.0,View changes,[[]],CG15821 Losses: Restriction Of Loss Relief: Non Domiciled Individuals
CG15831,0.0,2.0,View changes,[[]],CG15831 Losses: Investment In Unsuccessful Trading Companies
CG33000C,0.0,1.0,View changes,[[]],CG33000 Capital Gains Manual: Trusts And Capital Gains Tax: Contents
CG34300C,0.0,2.0,View changes,[[]],CG34300 Bare Trusts: Contents
CG35200C,0.0,3.0,View changes,[[]],CG35200 Tax Rates And Assessment And Procedures: Contents
CG37830P,0.0,2.0,View changes,[[]],CG37830 Appointment Or Advancement By Trustees: Practical Approach: Contents
CG37842,0.0,2.0,View changes,[[]],CG37842 Separate Settlements: General Comments
CG37844,0.0,2.0,View changes,[[]],CG37844 Separate Settlements: General Comments
CG37873,0.0,5.0,View changes,[[]],CG37873 Separate Settlements: Conventional Use Of Special Powers Of Appointment
CG37873P,0.0,4.0,View changes,[[]],CG37873 Conventional Use Of Special Powers Of Appointment: Contents
CG37875,0.0,4.0,View changes,[[]],CG37875 Separate Settlements: Intention Of Trustees
CG58013,141.0,214.0,View changes,"[[['t1', 146, '68.22%']]]",CG58013 Issue Of Shares/Debentures
CG58027,588.0,669.0,View changes,"[[['t1', 563, '84.16%'], ['t2', 15, '2.24%'], ['t3', 7, '1.05%']]]",CG58027 Amounts Brought Into Account By TCGA92/S48
CG58045,8092.0,9583.0,View changes,"[[['t1', 636, '6.64%'], ['t2', 522, '5.45%'], ['t3', 6, '0.06%'], ['t4', 64, '0.67%'], ['t5', 74, '0.77%']]]",CG58045 Example
CG58060,7632.0,7738.0,View changes,"[[['t1', 240, '3.1%'], ['t2', 145, '1.87%'], ['t3', 56, '0.72%']]]",CG58060 Rights Partially Qualify
CG58065,1312.0,12191.0,View changes,"[[['t1', 379, '3.11%'], ['t2', 183, '1.5%'], ['t3', 14, '0.11%'], ['t4', 18, '0.15%'], ['t5', 1, '0.01%'], ['t6', 5, '0.04%'], ['t7', 4, '0.03%'], ['t8', 181, '1.48%'], ['t9', 225, '1.85%'], ['t10', 296, '2.43%'], ['t11', 184, '1.51%'], ['t12', 172, '1.41%'], ['t13', 106, '0.87%'], ['t14', 26, '0.21%'], ['t15', 114, '0.94%'], ['t16', 52, '0.43%'], ['t17', 31, '0.25%'], ['t18', 107, '0.88%'], ['t19', 41, '0.34%'], ['t20', 206, '1.69%'], ['t21', 22, '0.18%'], ['t22', 140, '1.15%'], ['t23', 29, '0.24%'], ['t24', 108, '0.89%'], ['t25', 36, '0.3%'], ['t26', 292, '2.4%'], ['t27', 269, '2.21%'], ['t28', 221, '1.81%'], ['t29', 319, '2.62%'], ['t30', 50, '0.41%'], ['t31', 365, '2.99%'], ['t32', 111, '0.91%']]]",CG58065 TCGA92/S138A Does Not Apply: Example
CG58070,9545.0,9653.0,View changes,"[[['t1', 129, '1.34%'], ['t2', 145, '1.5%'], ['t3', 56, '0.58%']]]",CG58070 Right To Receive Qcbs
CG64555,1.0,7.0,View changes,"[[['t17', 3, '42.86%']]]",CG64555 Two Or More Residences: Job Related Accommodation
CG64650P,0.0,4.0,View changes,[[]],CG64650 Non-Residential Use And Letting: Contents
CG64716,0.0,4.0,View changes,[[]],"CG64716 Letting: Husband And Wife, Civil Partners, Trustees And Dependent Relatives"
CG64721,0.0,4.0,View changes,[[]],CG64721 Letting: Gain Arising By Reason Of Letting
CG77925,1.0,6.0,View changes,[[]],CG77925 Europe: Milk Quota: Compensation For Cuts In Quota:
CG77940,1.0,6.0,View changes,[[]],CG77940 Europe: Milk Quota: Miscellaneous Points
CG78110,1.0,6.0,View changes,[[]],CG78110 Europe: Grubbing Up Scheme: What This Guidance Is About
CG78120,1.0,6.0,View changes,[[]],CG78120 Europe: Fishing Quotas: Introduction
CG78300,1.0,6.0,View changes,[[]],Introduction
CG78300P,1.0,6.0,View changes,[[]],CG78300 Foreign Currency: Contents
CG78305,1.0,6.0,View changes,[[]],CG78305 Foreign Currency
CG78310,1.0,7.0,View changes,[[]],CG78310 Assets Acquired Or Sold For Currency
CG78315,1.0,5.0,View changes,[[]],CG78315 Personal Expenditure Of Individuals
CG78316,1.0,7.0,View changes,[[]],CG78316 Identification Of Disposals With Acquisitions
CG78320,1.0,5.0,View changes,[[]],CG78320 Foreign Currency Bank Accounts - Introduction
CG78321,1.0,5.0,View changes,[[]],CG78321 Foreign Currency Bank Accounts – Periods From 6 April 2012
CG78322,1.0,5.0,View changes,[[]],CG78322 Foreign Currency Bank Accounts – Periods Up To 5 April 2012
CG78323,1.0,5.0,View changes,[[]],CG78323 Foreign Currency Bank Accounts: Treatment Of Withdrawals And Debits – Periods Up To 5 April 2012
CG78324,1.0,5.0,View changes,[[]],CG78324 Foreign Currency Bank Accounts: Treatment Of Withdrawals And Debits: Position Before 6 April 2010
CG78325,1.0,5.0,View changes,[[]],CG78325 Foreign Currency Bank Accounts: Treatment Of Withdrawals And Debits For Individuals – SP10/84 For Periods Up To 5 April 2012
CG78327,1.0,6.0,View changes,[[]],CG78327 Foreign Currency Bank Accounts: Aggregation Of Debits And Credits – For Periods Up To 5 April 2012
CG78328,1.0,7.0,View changes,[[]],CG78328 Foreign Currency Bank Accounts: Aggregation Of Debits And Credits: Example For Periods Up To 5 April 2012
CG78334,1.0,5.0,View changes,[[]],CG78334 Debts In Currency Owing To Non-Domiciled Persons – For Periods Up To 5 April 2012
CG78335,1.0,7.0,View changes,[[]],CG78335 Foreign Currency Loans
CG78336,1.0,5.0,View changes,[[]],CG78336 Example
CG78400,1.0,5.0,View changes,[[]],CG78400 Exchange Control
CG78401,1.0,5.0,View changes,[[]],CG78401 Delayed Remittances
CG78402,1.0,5.0,View changes,[[]],CG78402 Time Limit
CG78403,1.0,5.0,View changes,[[]],CG78403 Assessment Of Deferred Gains
CG78405,1.0,5.0,View changes,[[]],CG78405 Amount Assessable
CG78406,1.0,6.0,View changes,[[]],CG78406 Treatment Of Currency
CG78407,1.0,7.0,View changes,[[]],CG78407 Claims
CG78408,1.0,4.0,View changes,[[]],CG78408 Example
CG78409,1.0,7.0,View changes,[[]],CG78409 Foreign Currency – Practical Considerations With Returns
CG99997,1.0,5.0,View changes,[[]],CG99997 Feedback
CG99998,1.0,5.0,View changes,[[]],CG99998 Technical Help For HMRC Staff
CG99999,1.0,5.0,View changes,[[]],CG99999 Other Guidance
CGAPP1P,1.0,5.0,View changes,[[]],CGAPP1 Appendices: Contents
CH11200,563.0,566.0,View changes,"[[['t5', 305, '53.89%'], ['t6', 85, '15.02%'], ['t7', 87, '15.37%'], ['t8', 66, '11.66%'], ['t9', 160, '28.27%'], ['t10', 87, '15.37%'], ['t11', 74, '13.07%'], ['t12', 84, '14.84%'], ['t13', 69, '12.19%'], ['t14', 59, '10.42%'], ['t15', 95, '16.78%'], ['t16', 66, '11.66%'], ['t17', 39, '6.89%'], ['t18', 33, '5.83%']]]","CH11200 Income Tax, Capital Gains Tax And Corporation Tax General Requirements"
CH12100,1418.0,1423.0,View changes,"[[['t11', 185, '13.0%'], ['t12', 225, '15.81%'], ['t13', 412, '28.95%'], ['t14', 77, '5.41%']]]",CH12100 What VAT: General
CH12400,0.0,4.0,View changes,[[]],CH12400 What VAT: Special Schemes
CH141140,0.0,3.0,View changes,[[]],CH141140 Interest: General Rule - Examples
CH14200,689.0,696.0,View changes,"[[['t1', 45, '6.47%'], ['t2', 382, '54.89%'], ['t3', 157, '22.56%'], ['t4', 320, '45.98%'], ['t5', 167, '23.99%']]]",CH14200 Avoidance
CH142100,0.0,3.0,View changes,[[]],CH142100 Late Payment Overview
CH142200,0.0,3.0,View changes,[[]],CH142200 Special Provisions For Amount: Contents
CH142240,0.0,3.0,View changes,[[]],CH142240 Interest: Late Payment Interest: Special Provisions: Special Provisions For Amount: IT Payments On Account And Balancing Payments
CH142260,0.0,2.0,View changes,[[]],CH142260 Late Payment IT Payments On Account And Balancing Payments - Examples
CH142280,0.0,3.0,View changes,[[]],CH142280 Interest: Late Payment Interest: Special Provisions: Special Provisions For Amount: IT Payments On Account And Overpayments
CH142300,0.0,2.0,View changes,[[]],CH142300 IT Payments On Account And Overpayments - Example
CH143000,0.0,3.0,View changes,[[]],CH143000 Interest: Late Payment Interest: Special Provisions: Special Provisions For Start Dates: Contents
CH143020,0.0,3.0,View changes,[[]],CH143020 Overview
CH143040,0.0,3.0,View changes,[[]],CH143040 Interest: Late Payment Interest: Special Provisions: Special Provisions For Start Dates: Recovery Of Dividend Tax Credits Or Interest On That Payment
CH143240,0.0,3.0,View changes,[[]],CH143240 Interest: Late Payment Interest: Special Provisions: Special Provisions For Start Dates: Amended Assessments And Discovery Assessments
CH143260,7700.0,7972.0,View changes,"[[['t12', 255, '3.2%'], ['t13', 244, '3.06%'], ['t14', 72, '0.9%'], ['t15', 131, '1.64%'], ['t16', 88, '1.1%'], ['t17', 100, '1.25%'], ['t18', 506, '6.35%'], ['t19', 135, '1.69%'], ['t20', 582, '7.3%'], ['t21', 152, '1.91%'], ['t22', 229, '2.87%'], ['t23', 75, '0.94%'], ['t24', 131, '1.64%']]]",CH143260 Amended Assessments And Discovery Assessments - Examples
CH143300,0.0,4.0,View changes,[[]],CH143300 Amounts Postponed Due To Appeal - Example
CH143340,0.0,3.0,View changes,[[]],CH143340 Over-Repayment Of Tax - Example
CH143360,0.0,3.0,View changes,[[]],CH143360 Interest: Late Payment Interest: Special Provisions: Special Provisions For Start Dates: Person Dies
CH14530,0.0,3.0,View changes,[[]],"CH14530 Person Carrying On A Trade, Profession Or Business"
CH14550,83.0,196.0,View changes,[[]],"CH14550 Income Tax And Capital Gains Tax: Person Not Carrying On A Trade, Profession Or Business"
CH14600,0.0,4.0,View changes,[[]],CH14600 Corporation Tax
CH146040,0.0,2.0,View changes,[[]],CH146040 Interest: General Rule
CH14650,12001.0,12010.0,View changes,"[[['t13', 55, '0.46%'], ['t14', 327, '2.72%'], ['t15', 88, '0.73%'], ['t16', 64, '0.53%'], ['t17', 64, '0.53%'], ['t18', 70, '0.58%']]]",CH14650 Capital Gains Or Losses
CH14930,0.0,3.0,View changes,[[]],CH14930 Insurance Premium Tax
CH14950,0.0,3.0,View changes,[[]],"CH14950 Aggregates Levy, Climate Change Levy And Landfill Tax"
CH149930,0.0,4.0,View changes,[[]],CH149930 Interest: Summary Of Special Provisions
CH149950,321.0,341.0,View changes,[[]],CH149950 Interest: Glossary
CH151200,0.0,3.0,View changes,[[]],CH151200 How Penalties Apply To Different Tax Regimes
CH152700,929.0,946.0,View changes,"[[['t8', 120, '12.68%'], ['t9', 328, '34.67%'], ['t10', 185, '19.56%'], ['t11', 120, '12.68%'], ['t12', 119, '12.58%'], ['t13', 455, '48.1%'], ['t14', 191, '20.19%'], ['t15', 393, '41.54%'], ['t16', 192, '20.3%'], ['t17', 137, '14.48%'], ['t18', 101, '10.68%']]]",CH152700 Penalties: Monthly And Quarterly Tax Periods - Examples
CH15300,0.0,3.0,View changes,[[]],CH15300 VAT: Shorter Retention Periods
CH153400,1079.0,1109.0,View changes,"[[['t7', 122, '11.0%'], ['t8', 29, '2.61%'], ['t9', 362, '32.64%'], ['t10', 45, '4.06%'], ['t11', 747, '67.36%'], ['t12', 183, '16.5%'], ['t13', 109, '9.83%'], ['t14', 415, '37.42%'], ['t15', 193, '17.4%'], ['t16', 202, '18.21%'], ['t17', 163, '14.7%'], ['t18', 109, '9.83%'], ['t19', 192, '17.31%'], ['t20', 193, '17.4%'], ['t21', 138, '12.44%'], ['t22', 11, '0.99%']]]",CH153400 Penalties: Examples
CH15400,0.0,3.0,View changes,[[]],CH15400 VAT: Minimum Retention Periods For Manual Records
CH15500,848.0,851.0,View changes,"[[['t3', 525, '61.69%'], ['t4', 170, '19.98%'], ['t5', 708, '83.2%'], ['t6', 94, '11.05%'], ['t7', 453, '53.23%'], ['t8', 86, '10.11%'], ['t9', 11, '1.29%']]]",CH15500 VAT: Retention Periods For Computer Records
CH155340,5470.0,5480.0,View changes,"[[['t8', 360, '6.57%'], ['t9', 112, '2.04%'], ['t10', 200, '3.65%'], ['t11', 135, '2.46%'], ['t12', 151, '2.76%'], ['t13', 25, '0.46%'], ['t14', 482, '8.8%'], ['t15', 331, '6.04%']]]",CH155340 Penalties: Failure To Pay All Or Part Of Amounts Due - Default Penalty
CH155550,0.0,3.0,View changes,[[]],CH155550 Overview
CH180000,0.0,4.0,View changes,[[]],CH180000 Dishonest Tax Agents: Contents
CH180120,0.0,3.0,View changes,[[]],CH180120 Reason For The Legislation
CH180140,0.0,3.0,View changes,[[]],CH180140 Commencement Date
CH182120,0.0,2.0,View changes,[[]],CH182120 Overview
CH182140,0.0,2.0,View changes,[[]],CH182140 What Is A Conduct Notice
CH183320,0.0,3.0,View changes,[[]],CH183320 Overview
CH184060,0.0,3.0,View changes,[[]],CH184060 Overview
CH184080,0.0,3.0,View changes,[[]],CH184080 Deciding The Amount
CH184140,0.0,3.0,View changes,[[]],CH184140 Disclosure: Overview
CH185020,0.0,3.0,View changes,[[]],CH185020 Overview
CH185040,0.0,3.0,View changes,[[]],CH185040 What The Assessment Must Include
CH185070,0.0,3.0,View changes,[[]],CH185070 Time Limits For Assessing Penalties - Examples
CH186140,54.0,57.0,View changes,[[]],CH186140 Before We Publish Details
CH190100,0.0,3.0,View changes,[[]],CH190100 Overview
CH190400,0.0,3.0,View changes,[[]],CH190400 What Is A Person
CH190684,0.0,3.0,View changes,[[]],CH190684 The Publication Questions: Question 3 - Was This Relevant Penalty Found As A Consequence Of An Investigation: When Is A Person Found To Have Incurred A Relevant Penalty
CH190702,0.0,2.0,View changes,[[]],CH190702 Introduction
CH190722,0.0,3.0,View changes,[[]],CH190722 Introduction
CH190724,0.0,3.0,View changes,[[]],CH190724 Qualifying Potential Lost Revenue
CH190890,0.0,3.0,View changes,[[]],CH190890 Referring A Case To Managing Serious Defaulters Programme
CH190920,0.0,3.0,View changes,[[]],CH190920 Publication: Introduction
CH201550,38.0,268.0,View changes,"[[['t3', 278, '103.73%'], ['t4', 401, '149.63%'], ['t5', 459, '171.27%'], ['t6', 471, '175.75%'], ['t7', 284, '105.97%'], ['t8', 361, '134.7%'], ['t9', 377, '140.67%'], ['t10', 187, '69.78%'], ['t11', 266, '99.25%'], ['t12', 188, '70.15%'], ['t13', 430, '160.45%'], ['t14', 275, '102.61%'], ['t15', 147, '54.85%'], ['t16', 161, '60.07%'], ['t17', 222, '82.84%'], ['t18', 235, '87.69%'], ['t19', 156, '58.21%'], ['t20', 476, '177.61%'], ['t21', 605, '225.75%'], ['t22', 254, '94.78%'], ['t23', 383, '142.91%'], ['t24', 378, '141.04%'], ['t25', 297, '110.82%'], ['t26', 433, '161.57%'], ['t27', 354, '132.09%'], ['t28', 158, '58.96%'], ['t29', 82, '30.6%'], ['t30', 120, '44.78%'], ['t31', 106, '39.55%'], ['t32', 142, '52.99%'], ['t33', 129, '48.13%'], ['t34', 159, '59.33%'], ['t35', 148, '55.22%'], ['t36', 24, '8.96%'], ['t37', 27, '10.07%'], ['t38', 50, '18.66%'], ['t39', 82, '30.6%'], ['t40', 78, '29.1%'], ['t41', 231, '86.19%'], ['t42', 265, '98.88%'], ['t43', 79, '29.48%'], ['t44', 245, '91.42%'], ['t45', 245, '91.42%'], ['t46', 364, '135.82%'], ['t47', 364, '135.82%'], ['t48', 15, '5.6%']]]",CH201550 General: Comp1 - Temporary Authorisation Of Tax Adviser During A Compliance Check
