,ChapterNum,Title,Title,Para,Para,ParaShifted
3969,CH143260,CH143260 Amended Assessments And Discovery Assessments - Examples,CH143260 Amended Assessments And Discovery Assessments - Examples,See CH140220 for how to calculate the number of days.,"Henrietta also had a liability of £22,000 for 2011-12, but made a claim to reduce her total ITSA payments on account from £22,000 to £20,000 because she expected her income tax liability for 2012-13 to be £2,000 less than for 2011-12. She then self-assessed her 2012-13 income tax liability at £25,000, so her balancing payment was £5,000 and the claim to reduce was therefore excessive. Henrietta paid each ITSA payment on account of £10,000 and the balancing payment of £5,000 on their due dates.",False
3970,CH143260,CH143260 Amended Assessments And Discovery Assessments - Examples,CH143260 Amended Assessments And Discovery Assessments - Examples,FA09/SCH53/PARA3,"The total liability after the enquiry is £29,000. The additional tax resulting from the enquiry of £4,000 is to be paid within 30 days of the enquiry settlement.",False
4001,CH14550,"CH14550 Income Tax And Capital Gains Tax: Person Not Carrying On A Trade, Profession Or Business","CH14550 Person Not Carrying On A Trade, Profession Or Business","A person who does not carry on a trade, profession or business must retain their records, see CH11200, until the latest of","A person who does not carry on a trade, profession or business must retain their records, see CH11200, until the latest of",False
4002,CH14550,"CH14550 Income Tax And Capital Gains Tax: Person Not Carrying On A Trade, Profession Or Business","CH14550 Person Not Carrying On A Trade, Profession Or Business","the first anniversary of 31 January next following the year of assessment. For example, the records for the year ending 5 April 2009 must be kept at least until 31 January 2011","the first anniversary of 31 January next following the year of assessment. For example, the records for the year ending 5 April 2009 must be kept at least until 31 January 2011",False
4003,CH14550,"CH14550 Income Tax And Capital Gains Tax: Person Not Carrying On A Trade, Profession Or Business","CH14550 Person Not Carrying On A Trade, Profession Or Business","the completion of any enquiry into the matters to which the records relate. For example, if your enquiry was closed by way of a final closure notice on 24 September 2011 the records must be kept until at least that date, and","the completion of any enquiry into the matters to which the records relate. For example, if your enquiry was closed by way of a final closure notice on 24 September 2011 the records must be kept until at least that date, and",False
4004,CH14550,"CH14550 Income Tax And Capital Gains Tax: Person Not Carrying On A Trade, Profession Or Business","CH14550 Person Not Carrying On A Trade, Profession Or Business","the end of the day on which the enquiry window closes. For a return filed on time this is 12 months after the date it was filed. For a return filed late, it is the first anniversary of the next quarter day falling after the return was filed. There is no difference between paper and online returns. You look at the date the return was filed.","the end of the day on which the enquiry window closes. For a return filed on time this is 12 months after the date it was filed. For a return filed late, it is the first anniversary of the next quarter day falling after the return was filed. There is no difference between paper and online returns. You look at the date the return was filed.",False
4005,CH14550,"CH14550 Income Tax And Capital Gains Tax: Person Not Carrying On A Trade, Profession Or Business","CH14550 Person Not Carrying On A Trade, Profession Or Business",We may give a person a notice to make a return for a tax year or period after the date in 1 above has passed. The person must keep any records that they still have at that time until the later of the dates in 2 or 3 above.,We may give a person a notice to make a return for a tax year or period after the date in 1 above has passed. The person must keep any records that they still have at that time until the later of the dates in 2 or 3 above.,False
4006,CH14550,"CH14550 Income Tax And Capital Gains Tax: Person Not Carrying On A Trade, Profession Or Business","CH14550 Person Not Carrying On A Trade, Profession Or Business","For the purposes of the record keeping requirement, ‘trade’ includes the letting of property. The person must therefore retain the records relating to the letting for the periods set out in CH14530.","For the purposes of the record keeping requirement, ‘trade’ includes the letting of property. The person must therefore retain the records relating to the letting for the periods set out in CH14530.",False
4007,CH14550,"CH14550 Income Tax And Capital Gains Tax: Person Not Carrying On A Trade, Profession Or Business","CH14550 Person Not Carrying On A Trade, Profession Or Business","If the records relate to the acquisition or improvement of a capital asset, see CH14650.","If the records relate to the acquisition or improvement of a capital asset, see CH14650.",False
4008,CH14550,"CH14550 Income Tax And Capital Gains Tax: Person Not Carrying On A Trade, Profession Or Business","CH14550 Person Not Carrying On A Trade, Profession Or Business","We can charge a penalty if a person fails to keep or retain records, see EM4650.","We can charge a penalty if a person fails to keep or retain records, see EM4650.",False
4009,CH14550,"CH14550 Income Tax And Capital Gains Tax: Person Not Carrying On A Trade, Profession Or Business","CH14550 Person Not Carrying On A Trade, Profession Or Business",TMA70/S12B,TMA70/S12B,False
4060,CH14650,CH14650 Capital Gains Or Losses,CH14650 Capital Gains Or Losses,CH14530 for income tax if the asset is a business asset,A capital gain or capital loss arises when a person sells or otherwise disposes of a chargeable capital asset. The person will need to keep and retain records that will enable them to make a correct and complete return of the capital gain or capital loss for capital gains tax or corporation tax purposes.,False
4061,CH14650,CH14650 Capital Gains Or Losses,CH14650 Capital Gains Or Losses,"CH14550 for income tax if the asset is a non-business asset, and",Records that support the calculation of the capital gain or loss include documents relating to,False
4062,CH14650,CH14650 Capital Gains Or Losses,CH14650 Capital Gains Or Losses,CH14600 for corporation tax if the person is a company.,"the disposal, for example contract for sale or lease, valuations",False
4158,CH152700,CH152700 Penalties: Monthly And Quarterly Tax Periods - Examples,CH152700 Penalties: Monthly And Quarterly Tax Periods - Examples,All the failures except the first are defaults. See CH152450 for meaning of defaults. Howard has 6 failures but 5 defaults.,Stage 1,False
4159,CH152700,CH152700 Penalties: Monthly And Quarterly Tax Periods - Examples,CH152700 Penalties: Monthly And Quarterly Tax Periods - Examples,"Note that if Howard also had an obligation to make CIS payments in the above periods, then the PAYE/NIC obligation and the CIS obligation are treated as the same tax when calculating the default penalties for failing to pay on time. A failure to pay two or more elements of the combined amount by the due date for a single month counts only as one failure.",This shows a default penalty calculated after the year end.,False
4161,CH152700,CH152700 Penalties: Monthly And Quarterly Tax Periods - Examples,CH152700 Penalties: Monthly And Quarterly Tax Periods - Examples,Default and further penalties after the year end,This shows the default and further penalties calculated after the year end.,False
4162,CH152700,CH152700 Penalties: Monthly And Quarterly Tax Periods - Examples,CH152700 Penalties: Monthly And Quarterly Tax Periods - Examples,Stage 1 of this example showed the default penalties Howard incurred for 2012/13. By looking at the tax still unpaid at later dates we can calculate any further 5% penalties that are also due.,Stage 1,False
4163,CH152700,CH152700 Penalties: Monthly And Quarterly Tax Periods - Examples,CH152700 Penalties: Monthly And Quarterly Tax Periods - Examples,"Any amount that remains unpaid 6 months after the penalty date attracts a 6 month 5% further penalty, as well as any default penalty that was due.",Default penalty,False
4164,CH152700,CH152700 Penalties: Monthly And Quarterly Tax Periods - Examples,CH152700 Penalties: Monthly And Quarterly Tax Periods - Examples,Any amount that remains unpaid 12 months after the penalty date also attracts a 12 month 5% further penalty.,"This example shows monthly payments, but the same principles apply to quarterly payments.",False
4165,CH152700,CH152700 Penalties: Monthly And Quarterly Tax Periods - Examples,CH152700 Penalties: Monthly And Quarterly Tax Periods - Examples,"By the end of the year Howard had paid off some of the outstanding amounts, but other amounts were still unpaid. The unpaid amounts and the penalty consequences are shown in the table below.","Howard is an employer who pays his PAYE monthly. He fails to make his payments for May, June, August, November, January and April by the due date. It makes no difference to the calculation of the penalty whether the penalties are assessed during the year of after the year end. The table below shows the number of failures and the number of defaults for the tax.",False
